Timestamps,Region_1,Region_2,Region_3,Region_4
0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0,0.0
0.4,9.779259197979867e-07,5.575807896884117e-07,7.266020256373869e-07,4.246667821759422e-07
0.5,4.590983523128135e-06,2.597833311707633e-06,3.41368144402017e-06,1.9888203339135994e-06
0.6000000000000001,1.2938720311526304e-05,7.265575117578163e-06,9.627722435756546e-06,5.591036245469076e-06
0.7000000000000001,2.8376573854965107e-05,1.581182425470354e-05,2.112977501076749e-05,1.2230234569767303e-05
0.8,5.337064237097707e-05,2.950795401580341e-05,3.976739112061698e-05,2.2941034906296057e-05
0.9,9.038600417080641e-05,4.9582118114579045e-05,6.739104085312834e-05,3.874439320156844e-05
1.0,0.0001418022573415681,7.717350664649374e-05,0.00010579047722414562,6.061065261236399e-05
1.1,0.00020985105387384418,0.000113300785188869,0.0001566473079946491,8.94326423852503e-05
1.2000000000000002,0.00029657134169625265,0.00015884173751774434,0.00022150070295478267,0.00012600688212840755
1.3,0.0004037787606592973,0.00021452165852024307,0.00030172368198718466,0.00017102127670492822
1.4000000000000001,0.0005330463138483493,0.0002809085190039943,0.00039850790678282644,0.00022504798757500257
1.5,0.0006856939518642749,0.00035841329228427466,0.0005128552602174193,0.0002885403952493997
1.6,0.0008627851407069108,0.00044729414062927823,0.0006455747997872849,0.00036183325934792003
1.7000000000000002,0.0010651288563159728,0.0005476634226990094,0.000797283932439851,0.0004451453481268005
1.8,0.0012932857401135379,0.000659496690703771,0.0009684128618302628,0.0005385839393185987
1.9000000000000001,0.0015475773988629592,0.0007826430219823966,0.0011592115346428095,0.0006421507061310258
2.0,0.001828098031373113,0.0009168361707684425,0.001369758454106219,0.0007557485929173318
2.1,0.002134727726898222,0.0010617061405077263,0.0015999708454942667,0.0008791893600011442
2.2,0.0024671469137824316,0.0012167908707682385,0.0018496157560464722,0.0010122015399539669
2.3000000000000003,0.0028248515439675027,0.0013815478073786434,0.0021183217514047946,0.0011544385990100556
2.4000000000000004,0.0032071686842964865,0.0015553651833878194,0.0024055909355776284,0.0013054871392741687
2.5,0.003613272255328581,0.0017375728858642686,0.0027108110759222048,0.0014648750125527891
2.6,0.004042198713680498,0.0019274528205002856,0.003033267659099772,0.0016320792453461063
2.7,0.004492862517944775,0.002124248714706046,0.0033721557405169645,0.0018065336980922558
2.8000000000000003,0.004964071252924133,0.0023271753218206685,0.0037265914796026705,0.001987636400920585
2.9000000000000004,0.00545454031513545,0.0025354270061733073,0.004095623278318952,0.0021747565241408977
3.0,0.005962907084332715,0.0027481857012695817,0.004478242460435023,0.002367240954448501
3.1,0.0064877445232592425,0.0029646282427736705,0.004873393445733335,0.0025644204582499094
3.2,0.007027574161700743,0.003183933084795904,0.005279983386915799,0.002765615421916605
3.3000000000000003,0.007580878432230733,0.0034052864130310924,0.005696891248267477,0.002970141165621961
3.4000000000000004,0.008146112333892959,0.00362788767168269,0.006122976314125943,0.0031773128327517086
3.5,0.00872171440727766,0.0038509545234235052,0.006557086122497647,0.0033864498610834924
3.6,0.009306117011152599,0.0040737272636043285,0.0069980638256179955,0.003596880045533822
3.7,0.009897755895373828,0.00429547271064273,0.007444754983652335,0.0038079432045843827
3.8000000000000003,0.010495079069647974,0.004515487595448567,0.007896013801933575,0.0040189944646274785
3.9000000000000004,0.01109655497125353,0.00473310147297334,0.008350708824970746,0.004229407177753053
4.0,0.011700679938560821,0.0049476791793994996,0.008807728103112531,0.004438575489634786
4.1000000000000005,0.01230598500042224,0.005158622858715638,0.00926598384974293,0.004645916574899697
4.2,0.012911041994103204,0.005365373582386495,0.009724416608162033,0.004850872557658773
4.3,0.013514469027080877,0.00556741258592216,0.010181998948440227,0.005052912135082935
4.4,0.01411493530075858,0.005764262146373866,0.010637738715572519,0.005251531922057713
4.5,0.014711165315603545,0.005955486124366184,0.0110906818502591,0.005446257534500531
4.6000000000000005,0.015301942479764805,0.006140690194571107,0.01153991480438913,0.005636644428924171
4.7,0.01588611214454329,0.006319521788178878,0.011984566573117842,0.005822278515296176
4.800000000000001,0.01646258409194358,0.006491669770949341,0.012423810365650332,0.006002776559966054
4.9,0.017030334500546137,0.006656863880019984,0.0128568649364717,0.006177786394823739
5.0,0.017588407417174757,0.006814873942420858,0.01328299559861972,0.00634698694839892
5.1000000000000005,0.018135915762541473,0.006965508897756914,0.013701514940130104,0.006510088113988615
5.2,0.018672041899676323,0.00710861564702045,0.01411178326434866,0.006666830469316604
5.300000000000001,0.019196037794468202,0.007244077748970347,0.014513208774390624,0.006816984861677811
5.4,0.019705944315264425,0.007371080092950865,0.014904245051971089,0.006959769709152911
5.5,0.020199056107278377,0.007488397879623539,0.015282750545939904,0.007094067245192688
5.6000000000000005,0.020672267541220302,0.007594607445108923,0.015646256576233575,0.0072185834937292465
5.7,0.02112232725008994,0.007688237511727168,0.0159921650353925,0.00733196512420569
5.800000000000001,0.0215460225109049,0.007767875200407448,0.016317892149576782,0.007432883348156963
5.9,0.021940309877945433,0.007832237831030745,0.016620970932157524,0.007520092697072696
6.0,0.022302404740166083,0.007880218984268468,0.01689912209042224,0.007592470727923098
6.1000000000000005,0.022629839594741227,0.007910915330422642,0.017150300924844868,0.007649043315039662
6.2,0.022920498610226093,0.007923639218275874,0.017372726045301712,0.007688999115885826
6.300000000000001,0.0231726343389579,0.007917920852658213,0.017564894400452905,0.007711695969902208
6.4,0.023384871115387864,0.007893502994341573,0.017725586089778728,0.007716661350490629
6.5,0.023556198655626037,0.007850330427779646,0.01785386163497718,0.007703588497846501
6.6000000000000005,0.02368595857936481,0.007788535910088479,0.017949053771939134,0.0076723294792264375
6.7,0.023773825960281075,0.007708423904542286,0.018010755349440254,0.007622886129919036
6.800000000000001,0.02381978753120284,0.007610453083795319,0.018038804552002803,0.0075553996013296805
6.9,0.023824117796534348,0.007495218341743351,0.018033268379243406,0.007470139067753019
7.0,0.02378735401186944,0.007363432861528836,0.017994425092835945,0.007367490008305103
7.1000000000000005,0.023710270761844208,0.007215910638660558,0.017922746171016503,0.007247942376342991
7.2,0.023593854687660853,0.007053549742815653,0.01781887817779613,0.00711207888830631
7.300000000000001,0.0234392797746346,0.006877316512376088,0.017683624851092237,0.006960563601884202
7.4,0.023247883499390585,0.006688230806598035,0.017517929634262783,0.006794130905647046
7.5,0.023021144049283983,0.006487352387043574,0.01732285881365261,0.006613575005455076
7.6000000000000005,0.022760658758763614,0.0062757684594651475,0.017099585377161997,0.0064197399648388
7.7,0.022468123853313423,0.006054582376192344,0.01684937367120062,0.006213510334504659
7.800000000000001,0.022145315550669682,0.0058249034765959305,0.016573564905251567,0.00599580238983069
7.9,0.02179407253700372,0.005587838026675765,0.016273563531326737,0.005767555982676607
8.0,0.021416279810682583,0.005344481206885196,0.015950824508332226,0.005529727004115688
8.1,0.02101385386778436,0.00509591008964298,0.015606841448623012,0.005283280447686106
8.200000000000001,0.02058872918930747,0.004843177543020022,0.015243135633957388,0.005029184057343092
8.3,0.020142845980298873,0.0045873069949086045,0.014861245881008456,0.004768402540663508
8.4,0.019678139103965753,0.004329287991329559,0.014462719231069609,0.00450189232512197
8.5,0.019196528149070996,0.004070072483247329,0.0140491024345572,0.004230596833391143
8.6,0.018699908566175857,0.003810571778067331,0.013621934198149948,0.003955442252485199
8.700000000000001,0.0181901438070771,0.003551654094536802,0.01318273816058167,0.0036773337709659973
8.8,0.017669058402030435,0.0032941426629875723,0.012733016562234098,0.003397152258371296
8.9,0.017138431909687318,0.0030388143159165003,0.012274244572719785,0.003115751360885085
9.0,0.01659999367671105,0.002786398517734457,0.011807865240947141,0.002833954987851783
9.1,0.016055418345761362,0.002537576785923517,0.01133528503213765,0.0025525551640966054
9.200000000000001,0.015506322053635172,0.0022929824598207603,0.010857869917327352,0.002272310223991863
9.3,0.014954259263396927,0.002053200776367155,0.010376941981088914,0.0019939433236481133
9.4,0.014400720177499313,0.0018187692157195106,0.009893776514347178,0.00171814124857987
9.5,0.013847128681679597,0.0015901780827391994,0.009409599560028627,0.001445553494980267
9.600000000000001,0.013294840772773018,0.0013678712936210438,0.008925585880677652,0.0011767916038140412
9.700000000000001,0.012745143426505666,0.00115224733972754,0.008442857318285351,0.0009124287278231406
9.8,0.01219925386420576,0.0009436604033007947,0.007962481517729467,0.0006529994124288202
9.9,0.011658319180191282,0.0007424216021455751,0.007485470986424086,0.0003989995724130063
10.0,0.011123416294419385,0.0005488003426667235,0.007012782464061367,0.00015088664719474325
10.100000000000001,0.010595552197605475,0.00036302576269296965,0.006545316577537513,-9.092008161013676e-05
10.200000000000001,0.010075664458559314,0.0001852882474155436,0.006083917757404657,-0.0003260390257744719
10.3,0.009564621966107625,1.5741003623629375e-05,0.005629374393563701,-0.0005541256936750271
10.4,0.009063225879457317,-0.00014549832146838488,0.005182419208932027,-0.0007748719749006514
10.5,0.00857221076506492,-0.0002983459878596255,0.004743729830406287,-0.0009880053195602879
10.600000000000001,0.008092245895999437,-0.00044275048902243686,0.004313929539051482,-0.0011932878239426052
10.700000000000001,0.0076239366956875314,-0.0005786908653628801,0.003893588180952896,-0.0013905152343883038
10.8,0.00716782630830549,-0.0007061750132133716,0.0034832232215757284,-0.0015795158803074496
10.9,0.006724397278335517,-0.0008252379975053273,0.0030833009283254536,-0.0017601495460934419
11.0,0.006294073325986848,-0.000935940373802354,0.002694237665221129,-0.0019323062920763784
11.100000000000001,0.00587722120078146,-0.0010383665279463665,0.0023164012884244215,-0.00209590523170893
11.200000000000001,0.005474152606215211,-0.001132623035345604,0.0019501126257252192,-0.0022508932754785266
11.3,0.005085126181222225,-0.0012188370462087835,0.0015956470296849576,-0.002397243848023022
11.4,0.004710349528020372,-0.0012971547007464945,0.0012532359929552483,-0.0025349555855816524
11.5,0.0043499812769994175,-0.0013677395777426072,0.0009230688148857318,-0.002664051020496056
11.600000000000001,0.00400413318000101,-0.0014307711795129802,0.0006052943093886365,-0.0027845752589067516
11.700000000000001,0.0036728722240852874,-0.0014864434558449512,0.00030002254471620405,-0.0028965946573220065
11.8,0.003356222758891454,-0.0015349633689329175,7.326606283333482e-06,-0.0030001955033949596
11.9,0.0030541686308557213,-0.0015765495012456288,-0.0002727556254691581,-0.003095482705674686
12.0,0.002766655317968495,-0.0016114307080189586,-0.0005402196895155015,-0.0031825784966509276
12.100000000000001,0.0024935920593998147,-0.0016398448156899814,-0.0007950927578532633,-0.0032616211530745844
12.200000000000001,0.0022348539747543274,-0.0016620373673380394,-0.001037431854601484,-0.003332763737163848
12.3,0.0019902841682000916,-0.0016782604159180402,-0.0012673220864071457,-0.0033961728619583747
12.4,0.001759695812904546,-0.0016887713659627709,-0.001484874889473489,-0.0034520274837367064
12.5,0.0015428742115361305,-0.0016938318642419558,-0.0016902262980638633,-0.003500517724095586
12.600000000000001,0.00133957882890412,-0.0016937067396841047,-0.0018835352388950283,-0.0035418437239861174
12.700000000000001,0.001149545293068857,-0.001688662992720614,-0.002064981855430585,-0.0035762145317233254
12.8,0.0009724873615063338,-0.0016789688340714604,-0.002234765865751397,-0.003603847026750236
12.9,0.0008080988491037813,-0.0016648927728889402,-0.0023931049571777074,-0.003624964880605008
13.0,0.000656055514975935,-0.0016467027540643703,-0.0025402332204979244,-0.0036397975563194442
13.100000000000001,0.0005160169052934816,-0.001624665344400806,-0.0026763996263341077,-0.0036485793472557744
13.200000000000001,0.00038762814949536893,-0.0015990449672695529,-0.0028018665458835633,-0.003651548456191008
13.3,0.0002705217074200311,-0.0015701031852962631,-0.002916908318039306,-0.00364894611529486
13.4,0.0001643190651202619,-0.0015380980305158296,-0.003021809864456264,-0.0036410157473689237
13.5,6.863237730901674e-05,-0.0015032833813607993,-0.003116865353898432,-0.003628002168561523
13.600000000000001,-1.6933945335117466e-05,-0.001465908385720851,-0.0032023769168976314,-0.0036101508325791357
13.700000000000001,-9.27817057851047e-05,-0.0014262169293568284,-0.0032786534116247467,-0.0035877071163279753
13.8,-0.00015931744876634228,-0.0013844471488652925,-0.0033460092416331953,-0.0035609156467687614
13.9,-0.00021695104866603374,-0.0013408309882978196,-0.0034047632259170896,-0.0035300196686333424
14.0,-0.0002660943584464585,-0.001295593798512985,-0.003455237521528237,-0.003495260452532541
14.100000000000001,-0.0003071599223344614,-0.001248953979288668,-0.003497756597443991,-0.0034568767420705207
14.200000000000001,-0.0003405597463637809,-0.0012011226592729192,-0.003532646264906349,-0.0034151042424355868
14.3,-0.0003667041366511514,-0.0011523034180706906,-0.0035602327567865644,-0.0033701751454427616
14.4,-0.00038600060104809547,-0.0011026920464942873,-0.0035808418592290377,-0.003322317692369055
14.5,-0.0003988528147302591,-0.0010524763439771797,-0.003594798094800499,-0.0032717557735278497
14.600000000000001,-0.000405659649766429,-0.0010018359519074424,-0.0036024239564808056,-0.0032187085636060354
14.700000000000001,-0.0004068142686154702,-0.0009509422216451477,-0.0036040391916073826,-0.0031633901916678247
14.8,-0.00040270328158874193,-0.0008999581161001476,-0.0035999601345850394,-0.003106009444567453
14.9,-0.00039370596698189847,-0.0008490381430423034,-0.003590499088099401,-0.003046769503074511
15.0,-0.0003801935551940334,-0.0007983283198882746,-0.0035759637501003028,-0.002985867708574371
15.100000000000001,-0.00036252857334552956,-0.000747966166991797,-0.0035566566876703873,-0.0029234953604976664
15.200000000000001,-0.00034106425094042954,-0.0006980807288857135,-0.003532874855291927,-0.0028598375425161345
15.3,-0.00031614398539993056,-0.0006487926219758501,-0.0035049091562750893,-0.002795072976306705
15.4,-0.0002881008661240948,-0.0006002141071560352,-0.0034730440460772655,-0.0027293739016854895
15.5,-0.00025725725566571944,-0.0005524491858375813,-0.003437557176151718,-0.002662905981879359
15.600000000000001,-0.00022392442647444736,-0.0005055937178786318,-0.0033987190769252554,-0.0025958282327007104
15.700000000000001,-0.00018840225155241283,-0.00045973555989534164,-0.003356792878474979,-0.0025282929743946137
15.8,-0.00015097894716799352,-0.0004149547223878416,-0.0033120340675296673,-0.002460445804981054
15.9,-0.00011193086561861477,-0.00037132354408824896,-0.0032646902794576404,-0.0023924255939564948
16.0,-7.15223362879008e-05,-0.0003289068821454626,-0.003215001123585554,-0.0023243644950530842
16.1,-3.0005552994262322e-05,-0.00028776231667424623,-0.0031631980403400805,-0.0022563879768627993
16.2,1.2379494441529259e-05,-0.000247940368213157,-0.0031095041887095895,-0.00218861487015761
16.3,5.540504653646548e-05,-0.0002094847266596803,-0.0030541343625259433,-0.0021211574307593442
16.400000000000002,9.885556056481668e-05,-0.0001724324902788809,-0.0029972949340783444,-0.0020541214168398885
16.5,0.0001425276593095118,-0.0001368144133869589,-0.0029391838236337894,-0.0019876061795888675
16.6,0.00018623004433416046,-0.00010265516139826494,-0.0028799904933658775,-0.0019217047661623037
16.7,0.00022978337598934226,-6.997357195651451e-05,-0.002819895964225902,-0.001856504033863651
16.8,0.00027302012238283153,-3.8782920906852995e-05,-0.0027590728543277457,-0.001792084774549173
16.900000000000002,0.0003157843795366414,-9.091191912021056e-06,-0.0026976854374434938,-0.0017285218482822795
17.0,0.00035793166493654053,1.9098651433452997e-05,-0.0026358897202343225,-0.0016658843252946398
17.1,0.0003993286866936949,4.578839210706068e-05,-0.002573833536893776,-0.001604235635359493
17.2,0.000439853090491661,7.098428583294668e-05,-0.002511656659904819,-0.0015436337237119317
17.3,0.0004793931863790347,9.469678788182836e-05,-0.00244949092560051,-0.0014841312126599286
17.400000000000002,0.0005178476574695263,0.00011694028142184881,-0.0023874603732829632,-0.0014257755680817808
17.5,0.0005551252525601854,0.00013773280828822517,-0.0023256813966918586,-0.0013686092700418392
17.6,0.000591144464621531,0.00015709580298123998,-0.0022642629066539207,-0.001312669986792191
17.7,0.000625833197064559,0.0001750538306508271,-0.0022033065037872536,-0.0012579907514657523
17.8,0.0006591284196796526,0.00019163432979875858,-0.002142906660196827,-0.0012046001408144516
17.900000000000002,0.0006909758159534748,0.00020686736030216593,-0.002083150909094541,-0.0011525224553550983
18.0,0.0007213294234327067,0.0002207853573252074,-0.002024120041331057,-0.0011017779003279014
18.1,0.0007501512687448417,0.0002334228916391133,-0.0019658883078757204,-0.001052382766910938
18.2,0.0007774109988071591,0.00024481643681381116,-0.001908523627321497,-0.001004349613166787
18.3,0.0008030855096808156,0.0002550041436926426,-0.001852087797537527,-0.00095768744423275
18.400000000000002,0.0008271585744890695,0.0002640256225327387,-0.0017966367106680278,-0.0009124018913183687
18.5,0.0008496204716761277,0.00027192173310622736,-0.0017422205706670681,-0.0008684953890755529
18.6,0.0008704676148048105,0.0002787343830097109,-0.001688884112600792,-0.0008259673509379055
18.7,0.000889702185028002,0.0002845063343924651,-0.001636666823005503,-0.0007848143420655801
18.8,0.0009073317672906345,0.00028928101926951015,-0.0015856031606293701,-0.0007450302495599512
18.900000000000002,0.0009233689912413044,0.0002931023635434335,-0.0015357227769277962,-0.0007066064496428239
19.0,0.0009378311777290128,0.00029601461980307425,-0.0014870507357962854,-0.0006695319715653579
19.1,0.0009507399917120925,0.0002980622089453388,-0.0014396077319931144,-0.0006337936579969603
19.200000000000003,0.0009621211023511536,0.00029928957064103594,-0.001393410307679232,-0.0005993763216334281
19.3,0.0009720038509691549,0.0002997410226222731,-0.0013484710665951157,-0.0005662628978212365
19.400000000000002,0.0009804209274904398,0.00029946062873689836,-0.0013047988854326782,-0.0005344345930197235
19.5,0.0009874080559049779,0.00029849207568785613,-0.00126239912199442,-0.0005038710289451915
19.6,0.000993003689361404,0.0002968785584184695,-0.001221273819683737,-0.0004745503822150103
19.700000000000003,0.0009972487155720325,0.00029466267415936386,-0.0011814219078102573,-0.00044644951927617937
19.8,0.001000186172326652,0.0002918863246536495,-0.0011428393978258106,-0.00041954412677522556
19.900000000000002,0.0010018609733461583,0.0002885906263495613,-0.0011055195752663306,-0.0003938088373242194
20.0,0.0010023196449135696,0.00028481582848166793,-0.0010694531868567774,-0.00036921735043190824
20.1,0.0010016100737923722,0.0002806012390131023,-0.0010346286229012073,-0.00034574254876047105
20.200000000000003,0.0009997812660978154,0.00027598515793678585,-0.0010010320941874185,-0.00032335660934402783
20.3,0.0009968831174678424,0.00027100481784689484,-0.0009686478036526399,-0.0003020311100032913
